tunecache	1.1.0	1.1.0-bbf27d48a-sm_80	cpu_arch=x86_64,gpu_arch=sm_80,cuda_version=11.5.50	# Last updated Fri Jul 29 15:16:32 2022

          volume	name	aux	block.x	block.y	block.z	grid.x	grid.y	grid.z	shared_bytes	aux.x	aux.y	aux.z	aux.w	time	comment
     64x64x16x16	N4quda9CopyGaugeINS_12CopyGaugeArgIsdLi18ELb0ENS_5gauge11FloatNOrderIsLi18ELi2ELi18EL20QudaStaggeredPhase_s0ELb1EL19QudaGhostExchange_sn2147483648ELb0EEENS3_IdLi18ELi2ELi18ELS4_0ELb1ELS5_n2147483648ELb0EEEEEEE	GPU-offline,vol=1048576stride=557056precision=8geometry=4Nc=3,vol=1048576stride=557056precision=2geometry=4Nc=3,ghost	384	1	1	86	1	8	0	-1	-1	-1	-1	1.06289e-05	# 0.00 Gflop/s, 2948.05 GB/s, tuning took 0.051010 seconds at Mon Jul 11 18:22:39 2022
     64x64x16x16	N4quda9CopyGaugeINS_12CopyGaugeArgIsfLi18ELb0ENS_5gauge11FloatNOrderIsLi18ELi2ELi18EL20QudaStaggeredPhase_s0ELb1EL19QudaGhostExchange_sn2147483648ELb0EEENS3_IfLi18ELi2ELi18ELS4_0ELb1ELS5_n2147483648ELb0EEEEEEE	GPU-offline,vol=1048576stride=557056precision=4geometry=4Nc=3,vol=1048576stride=557056precision=2geometry=4Nc=3	96	1	1	5462	1	8	0	-1	-1	-1	-1	0.000331264	# 0.00 Gflop/s, 1452.91 GB/s, tuning took 0.650857 seconds at Mon Jul 11 18:22:40 2022
     64x64x16x16	N4quda9CopyGaugeINS_12CopyGaugeArgIsfLi18ELb0ENS_5gauge11FloatNOrderIsLi18ELi2ELi18EL20QudaStaggeredPhase_s0ELb1EL19QudaGhostExchange_sn2147483648ELb0EEENS3_IfLi18ELi2ELi18ELS4_0ELb1ELS5_n2147483648ELb0EEEEEEE	GPU-offline,vol=1048576stride=557056precision=4geometry=4Nc=3,vol=1048576stride=557056precision=2geometry=4Nc=3,ghost	64	1	1	512	1	8	0	-1	-1	-1	-1	7.49681e-06	# 0.00 Gflop/s, 2507.82 GB/s, tuning took 0.039677 seconds at Mon Jul 11 18:22:40 2022
     64x64x16x16	N4quda9GhostPackIssL16QudaFieldOrder_s2ELi4ELi72EEE	GPU-offline,vol=1048576,parity=2,precision=2,order=2,Ns=4,Nc=72,TwistFlavor=1,halo_prec=2,comm=0011,topo=1148,order=0123,dest=00001111,nFace=1,spins_per_thread=2,colors_per_thread=2,shmem=0	256	1	1	512	72	2	0	-1	-1	-1	-1	0.000485035	# 0.00 Gflop/s, 622.62 GB/s, tuning took 0.290923 seconds at Mon Jul 11 18:28:21 2022
     64x64x18x18	N4quda14ExtractGhostExINS_5gauge11FloatNOrderIdLi18ELi2ELi18EL20QudaStaggeredPhase_s0ELb1EL19QudaGhostExchange_sn2147483648ELb0EEEEE	GPU-offline,vol=1327104stride=663552precision=8geometry=4Nc=3r=0011,extract,dim2	32	1	1	8192	2	2	0	-1	-1	-1	-1	0.00011776	# 0.00 Gflop/s, 641.11 GB/s, tuning took 0.218036 seconds at Mon Jul 11 18:22:41 2022
     64x64x18x18	N4quda14ExtractGhostExINS_5gauge11FloatNOrderIdLi18ELi2ELi18EL20QudaStaggeredPhase_s0ELb1EL19QudaGhostExchange_sn2147483648ELb0EEEEE	GPU-offline,vol=1327104stride=663552precision=8geometry=4Nc=3r=0011,extract,dim3	32	1	1	9216	2	2	0	-1	-1	-1	-1	0.000129792	# 0.00 Gflop/s, 654.39 GB/s, tuning took 0.236582 seconds at Mon Jul 11 18:22:42 2022
     64x64x18x18	N4quda14ExtractGhostExINS_5gauge11FloatNOrderIdLi18ELi2ELi18EL20QudaStaggeredPhase_s0ELb1EL19QudaGhostExchange_sn2147483648ELb0EEEEE	GPU-offline,vol=1327104stride=663552precision=8geometry=4Nc=3r=0011,inject,dim2	64	2	1	4096	1	2	0	-1	-1	-1	-1	0.000118784	# 0.00 Gflop/s, 635.59 GB/s, tuning took 0.218339 seconds at Mon Jul 11 18:22:42 2022
     64x64x18x18	N4quda14ExtractGhostExINS_5gauge11FloatNOrderIdLi18ELi2ELi18EL20QudaStaggeredPhase_s0ELb1EL19QudaGhostExchange_sn2147483648ELb0EEEEE	GPU-offline,vol=1327104stride=663552precision=8geometry=4Nc=3r=0011,inject,dim3	32	1	1	9216	2	2	0	-1	-1	-1	-1	0.000131456	# 0.00 Gflop/s, 646.11 GB/s, tuning took 0.239647 seconds at Mon Jul 11 18:22:42 2022
     64x64x18x18	N4quda5FmunuIdLi3EL21QudaReconstructType_s18EEE	GPU-offline,vol=1327104stride=663552precision=8geometry=4Nc=3r=0011,comm=0011	32	2	2	16384	1	3	0	-1	-1	-1	-1	0.00395708	# 3920.75 Gflop/s, 3892.14 GB/s, tuning took 10.019352 seconds at Mon Jul 11 18:22:52 2022
     64x64x20x20	N4quda10ForceGaugeIdLi3EL21QudaReconstructType_s18ELb1EEE	GPU-offline,vol=1638400stride=819200precision=8geometry=4Nc=3r=0022,num_paths=24,comm=0011	96	2	2	5462	1	2	12289	-1	-1	-1	-1	0.0180589	# 3908.88 Gflop/s, 5733.25 GB/s, tuning took 55.119925 seconds at Mon Jul 11 18:37:58 2022
     64x64x20x20	N4quda14ExtractGhostExINS_5gauge11FloatNOrderIdLi18ELi2ELi18EL20QudaStaggeredPhase_s0ELb1EL19QudaGhostExchange_sn2147483648ELb0EEEEE	GPU-offline,vol=1638400stride=819200precision=8geometry=4Nc=3r=0022,extract,dim2	32	1	2	16384	2	1	0	-1	-1	-1	-1	0.000252928	# 0.00 Gflop/s, 596.99 GB/s, tuning took 0.429091 seconds at Mon Jul 11 18:37:01 2022
     64x64x20x20	N4quda14ExtractGhostExINS_5gauge11FloatNOrderIdLi18ELi2ELi18EL20QudaStaggeredPhase_s0ELb1EL19QudaGhostExchange_sn2147483648ELb0EEEEE	GPU-offline,vol=1638400stride=819200precision=8geometry=4Nc=3r=0022,extract,dim3	32	1	1	20480	2	2	0	-1	-1	-1	-1	0.000281344	# 0.00 Gflop/s, 670.86 GB/s, tuning took 0.500699 seconds at Mon Jul 11 18:37:02 2022
     64x64x20x20	N4quda14ExtractGhostExINS_5gauge11FloatNOrderIdLi18ELi2ELi18EL20QudaStaggeredPhase_s0ELb1EL19QudaGhostExchange_sn2147483648ELb0EEEEE	GPU-offline,vol=1638400stride=819200precision=8geometry=4Nc=3r=0022,inject,dim2	32	1	2	16384	2	1	0	-1	-1	-1	-1	0.000256256	# 0.00 Gflop/s, 589.23 GB/s, tuning took 0.434230 seconds at Mon Jul 11 18:37:01 2022
     64x64x20x20	N4quda14ExtractGhostExINS_5gauge11FloatNOrderIdLi18ELi2ELi18EL20QudaStaggeredPhase_s0ELb1EL19QudaGhostExchange_sn2147483648ELb0EEEEE	GPU-offline,vol=1638400stride=819200precision=8geometry=4Nc=3r=0022,inject,dim3	64	1	1	10240	2	2	0	-1	-1	-1	-1	0.000284672	# 0.00 Gflop/s, 663.02 GB/s, tuning took 0.508235 seconds at Mon Jul 11 18:37:02 2022
        8x16x4x4	N4quda10CopySpinorIffLi2ELi24ENS_11colorspinor12FieldOrderCBIfLi2ELi24ELi1EL16QudaFieldOrder_s2EffLb0ELb0EEES4_EE	GPU-offline,vol=2048,parity=1,precision=4,order=2,Ns=2,Nc=24,TwistFlavor=1	224	1	1	10	1	1	0	-1	-1	-1	-1	1.11085e-05	# 0.00 Gflop/s, 141.59 GB/s, tuning took 0.010938 seconds at Mon Jul 11 18:32:08 2022
        8x16x4x4	N4quda12DslashCoarseIfssLi2ELi24ELb0ELb1ELb0ELNS_10DslashTypeE2EEE	policy_kernel,GPU-offline,vol=2048,parity=1,precision=4,order=2,Ns=2,Nc=24,TwistFlavor=1,comm=0011,full,halo=00001111	32	1	16	64	1	3	8192	1	1	1	1	1.03149e-05	# 3640.56 Gflop/s, 1982.30 GB/s, tuning took 0.161283 seconds at Mon Jul 11 18:32:04 2022
        8x16x4x4	N4quda12DslashCoarseIfssLi2ELi24ELb0ELb1ELb0ELNS_10DslashTypeE2EEE	policy_kernel,GPU-offline,vol=2048,parity=1,precision=4,order=2,Ns=2,Nc=24,TwistFlavor=1,comm=0011,full,halo=00002222	32	1	16	64	1	3	8192	1	1	1	1	1.02882e-05	# 3650.02 Gflop/s, 1987.45 GB/s, tuning took 0.161517 seconds at Mon Jul 11 18:32:04 2022
        8x16x4x4	N4quda12DslashCoarseIfssLi2ELi24ELb1ELb0ELb0ELNS_10DslashTypeE2EEE	policy_kernel,GPU-offline,vol=2048,parity=1,precision=4,order=2,Ns=2,Nc=24,TwistFlavor=1,comm=0011,full,halo=00001111	128	1	4	64	1	24	8192	4	2	1	1	0.000127232	# 2371.99 Gflop/s, 1242.40 GB/s, tuning took 0.708236 seconds at Mon Jul 11 18:32:05 2022
        8x16x4x4	N4quda12DslashCoarseIfssLi2ELi24ELb1ELb0ELb0ELNS_10DslashTypeE2EEE	policy_kernel,GPU-offline,vol=2048,parity=1,precision=4,order=2,Ns=2,Nc=24,TwistFlavor=1,comm=0011,full,halo=00002222	64	1	12	64	1	4	24577	2	1	1	1	0.00014336	# 2105.14 Gflop/s, 1102.63 GB/s, tuning took 1.252802 seconds at Mon Jul 11 18:32:06 2022
        8x16x4x4	N4quda12DslashCoarseIfssLi2ELi24ELb1ELb0ELb1ELNS_10DslashTypeE2EEE	policy_kernel,GPU-offline,vol=2048,parity=1,precision=4,order=2,Ns=2,Nc=24,TwistFlavor=1,comm=0011,full,halo=00001111	128	1	4	64	1	24	8192	4	2	1	1	0.000126848	# 2379.17 Gflop/s, 1246.16 GB/s, tuning took 0.715252 seconds at Mon Jul 11 18:32:07 2022
        8x16x4x4	N4quda12DslashCoarseIfssLi2ELi24ELb1ELb0ELb1ELNS_10DslashTypeE2EEE	policy_kernel,GPU-offline,vol=2048,parity=1,precision=4,order=2,Ns=2,Nc=24,TwistFlavor=1,comm=0011,full,halo=00002222	64	1	12	64	1	4	24577	2	1	1	1	0.000143506	# 2103.00 Gflop/s, 1101.50 GB/s, tuning took 1.253089 seconds at Mon Jul 11 18:32:08 2022
        8x16x4x4	N4quda22DslashCoarsePolicyTuneINS_18DslashCoarseLaunchILb0EEEEE	policy,clover,vol=2048,parity=1,precision=4,order=2,Ns=2,Nc=24,TwistFlavor=1,gauge_prec=2,halo_prec=2,comm=0011,topo=1148,order=0123,p2p=7,gdr=1,nvshmem=0,pol=11110011111,full	32	1	1	1	1	1	0	2	0	0	0	1.02882e-05	# 3650.02 Gflop/s, 1987.45 GB/s, tuning took 0.008739 seconds at Mon Jul 11 18:32:04 2022
        8x16x4x4	N4quda22DslashCoarsePolicyTuneINS_18DslashCoarseLaunchILb0EEEEE	policy,dslash,vol=2048,parity=1,precision=4,order=2,Ns=2,Nc=24,TwistFlavor=1,gauge_prec=2,halo_prec=2,comm=0011,topo=1148,order=0123,p2p=7,gdr=1,nvshmem=0,pol=11110011111,full	32	1	1	1	1	1	0	8	0	0	0	0.000185344	# 1628.29 Gflop/s, 852.86 GB/s, tuning took 0.020339 seconds at Mon Jul 11 18:32:06 2022
        8x16x4x4	N4quda22DslashCoarsePolicyTuneINS_18DslashCoarseLaunchILb1EEEEE	policy,dslash,vol=2048,parity=1,precision=4,order=2,Ns=2,Nc=24,TwistFlavor=1,gauge_prec=2,halo_prec=2,comm=0011,topo=1148,order=0123,p2p=7,gdr=1,nvshmem=0,pol=11110011111,full	32	1	1	1	1	1	0	8	0	0	0	0.000182613	# 1652.64 Gflop/s, 865.61 GB/s, tuning took 0.019563 seconds at Mon Jul 11 18:32:08 2022
        8x16x4x4	N4quda4blas10CdotNormABIdfEE	GPU-offline,nParity=1,vol=2048,parity=1,precision=4,order=2,Ns=2,Nc=24,TwistFlavor=1	384	1	1	32	1	1	0	-1	-1	-1	-1	1.24901e-05	# 125.93 Gflop/s, 125.93 GB/s, tuning took 0.076692 seconds at Mon Jul 11 18:33:04 2022
        8x16x4x4	N4quda4blas11axpbyzNorm2IdfEE	GPU-offline,nParity=1,vol=2048,parity=1,precision=4,order=2,Ns=2,Nc=24,TwistFlavor=1	768	1	1	64	1	1	0	-1	-1	-1	-1	1.06496e-05	# 73.85 Gflop/s, 221.54 GB/s, tuning took 0.073076 seconds at Mon Jul 11 18:32:08 2022
        8x16x4x4	N4quda4blas11multicaxpy_IfEE	GPU-offline,vol=2048,parity=1,precision=4,order=2,Ns=2,Nc=24,TwistFlavor=1,Nxz=1,Nyw=1	672	1	1	216	1	1	0	1	0	0	0	7.48741e-06	# 105.03 Gflop/s, 315.10 GB/s, tuning took 0.010008 seconds at Mon Jul 11 18:32:08 2022
        8x16x4x4	N4quda4blas11multicaxpy_IfEE	GPU-offline,vol=2048,parity=1,precision=4,order=2,Ns=2,Nc=24,TwistFlavor=1,Nxz=16,Nyw=1	256	1	1	216	1	1	0	1	0	0	0	1.14661e-05	# 1097.40 Gflop/s, 1234.58 GB/s, tuning took 0.011257 seconds at Mon Jul 11 18:33:24 2022
        8x16x4x4	N4quda4blas11multicaxpy_IfEE	GPU-offline,vol=2048,parity=1,precision=4,order=2,Ns=2,Nc=24,TwistFlavor=1,Nxz=2,Nyw=1	576	1	1	216	1	1	0	1	0	0	0	8.25165e-06	# 190.61 Gflop/s, 381.22 GB/s, tuning took 0.010481 seconds at Mon Jul 11 18:33:23 2022
        8x16x4x4	N4quda4blas11multicaxpy_IfEE	GPU-offline,vol=2048,parity=1,precision=4,order=2,Ns=2,Nc=24,TwistFlavor=1,Nxz=3,Nyw=1	640	1	1	216	1	1	0	1	0	0	0	8.30694e-06	# 284.02 Gflop/s, 473.36 GB/s, tuning took 0.010090 seconds at Mon Jul 11 18:33:23 2022
        8x16x4x4	N4quda4blas11multicaxpy_IfEE	GPU-offline,vol=2048,parity=1,precision=4,order=2,Ns=2,Nc=24,TwistFlavor=1,Nxz=4,Nyw=1	608	1	1	216	1	1	0	1	0	0	0	8.54726e-06	# 368.04 Gflop/s, 552.06 GB/s, tuning took 0.010356 seconds at Mon Jul 11 18:33:04 2022
        8x16x4x4	N4quda4blas11multicaxpy_IfEE	GPU-offline,vol=2048,parity=1,precision=4,order=2,Ns=2,Nc=24,TwistFlavor=1,Nxz=8,Nyw=1	480	1	1	216	1	1	0	1	0	0	0	9.60719e-06	# 654.87 Gflop/s, 818.59 GB/s, tuning took 0.010763 seconds at Mon Jul 11 18:33:24 2022
        8x16x4x4	N4quda4blas12TileSizeTuneINS0_9multiCdotES2_St7complexIdEEE	nested_policy,vol=2048,parity=1,precision=4,order=2,Ns=2,Nc=24,TwistFlavor=1,vol=2048,parity=1,precision=4,order=2,Ns=2,Nc=24,TwistFlavor=1,n=4,m=5,multi-blas-n=4,max_nyw_tile=8	32	1	1	1	1	1	0	4	5	0	0	1.83934e-05	# 0.00 Gflop/s, 0.00 GB/s, tuning took 0.022568 seconds at Mon Jul 11 18:33:04 2022
        8x16x4x4	N4quda4blas12TileSizeTuneINS0_9multiCdotES2_St7complexIdEEE	nested_policy,vol=2048,parity=1,precision=4,order=2,Ns=2,Nc=24,TwistFlavor=1,vol=2048,parity=1,precision=4,order=2,Ns=2,Nc=24,TwistFlavor=1,n=5,m=4,multi-blas-n=4,max_nyw_tile=8	32	1	1	1	1	1	0	4	4	0	0	3.23716e-05	# 0.00 Gflop/s, 0.00 GB/s, tuning took 0.013242 seconds at Mon Jul 11 18:33:04 2022
        8x16x4x4	N4quda4blas13TransposeTuneINS0_9multiCdotES2_St7complexIdEEE	policy,vol=2048,parity=1,precision=4,order=2,Ns=2,Nc=24,TwistFlavor=1,vol=2048,parity=1,precision=4,order=2,Ns=2,Nc=24,TwistFlavor=1,n=4,m=5,multi-blas-n=4,max_nyw_tile=8	32	1	1	1	1	1	0	0	0	0	0	1.90798e-05	# 0.00 Gflop/s, 0.00 GB/s, tuning took 0.002822 seconds at Mon Jul 11 18:33:04 2022
        8x16x4x4	N4quda4blas13cabxpyzaxnormIdfEE	GPU-offline,nParity=1,vol=2048,parity=1,precision=4,order=2,Ns=2,Nc=24,TwistFlavor=1	800	1	1	64	1	1	0	-1	-1	-1	-1	1.08785e-05	# 180.73 Gflop/s, 289.17 GB/s, tuning took 0.075674 seconds at Mon Jul 11 18:33:04 2022
        8x16x4x4	N4quda4blas15tripleCGUpdate_IfEE	GPU-offline,vol=2048,parity=1,precision=4,order=2,Ns=2,Nc=24,TwistFlavor=1	288	1	1	216	1	1	0	-1	-1	-1	-1	4.07874e-06	# 289.22 Gflop/s, 1349.69 GB/s, tuning took 0.008734 seconds at Mon Jul 11 18:32:08 2022
        8x16x4x4	N4quda4blas18tripleCGReduction_IdfEE	GPU-offline,nParity=1,vol=2048,parity=1,precision=4,order=2,Ns=2,Nc=24,TwistFlavor=1	384	1	1	64	1	1	0	-1	-1	-1	-1	1.18603e-05	# 99.46 Gflop/s, 198.92 GB/s, tuning took 0.076798 seconds at Mon Jul 11 18:32:08 2022
        8x16x4x4	N4quda4blas4CdotIdfEE	GPU-offline,nParity=1,vol=2048,parity=1,precision=4,order=2,Ns=2,Nc=24,TwistFlavor=1	352	1	1	64	1	1	0	-1	-1	-1	-1	1.15138e-05	# 68.30 Gflop/s, 136.61 GB/s, tuning took 0.073665 seconds at Mon Jul 11 18:32:08 2022
        8x16x4x4	N4quda4blas5Norm2IdfEE	GPU-offline,nParity=1,vol=2048,parity=1,precision=4,order=2,Ns=2,Nc=24,TwistFlavor=1	832	1	1	64	1	1	0	-1	-1	-1	-1	1.0309e-05	# 38.14 Gflop/s, 76.29 GB/s, tuning took 0.069285 seconds at Mon Jul 11 18:32:06 2022
        8x16x4x4	N4quda4blas6caxpy_IfEE	GPU-offline,vol=2048,parity=1,precision=4,order=2,Ns=2,Nc=24,TwistFlavor=1	608	1	1	216	1	1	0	-1	-1	-1	-1	3.28807e-06	# 239.18 Gflop/s, 717.53 GB/s, tuning took 0.008496 seconds at Mon Jul 11 18:32:08 2022
        8x16x4x4	N4quda4blas7axpbyz_IfEE	GPU-offline,vol=2048,parity=1,precision=4,order=2,Ns=2,Nc=24,TwistFlavor=1	288	1	1	216	1	1	0	-1	-1	-1	-1	3.29747e-06	# 178.87 Gflop/s, 715.49 GB/s, tuning took 0.008437 seconds at Mon Jul 11 18:32:06 2022
        8x16x4x4	N4quda4blas9axpyZpbx_IfEE	GPU-offline,vol=2048,parity=1,precision=4,order=2,Ns=2,Nc=24,TwistFlavor=1	448	1	1	216	1	1	0	-1	-1	-1	-1	3.67804e-06	# 213.82 Gflop/s, 1069.09 GB/s, tuning took 0.008551 seconds at Mon Jul 11 18:32:08 2022
        8x16x4x4	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,nParity=1,vol=2048,parity=1,precision=4,order=2,Ns=2,Nc=24,TwistFlavor=1,Nxz=1,Nyw=1,max_nyw_tile=8	256	1	1	64	1	1	0	-1	-1	-1	-1	1.21843e-05	# 64.54 Gflop/s, 129.09 GB/s, tuning took 0.026553 seconds at Mon Jul 11 18:33:04 2022
        8x16x4x4	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,nParity=1,vol=2048,parity=1,precision=4,order=2,Ns=2,Nc=24,TwistFlavor=1,Nxz=1,Nyw=1,max_nyw_tile=8,norm	256	1	1	64	1	1	0	-1	-1	-1	-1	1.19639e-05	# 65.73 Gflop/s, 131.47 GB/s, tuning took 0.026478 seconds at Mon Jul 11 18:33:04 2022
        8x16x4x4	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,nParity=1,vol=2048,parity=1,precision=4,order=2,Ns=2,Nc=24,TwistFlavor=1,Nxz=1,Nyw=2,max_nyw_tile=8	256	1	1	64	1	2	0	-1	-1	-1	-1	1.27369e-05	# 123.49 Gflop/s, 246.98 GB/s, tuning took 0.039829 seconds at Mon Jul 11 18:33:04 2022
        8x16x4x4	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,nParity=1,vol=2048,parity=1,precision=4,order=2,Ns=2,Nc=24,TwistFlavor=1,Nxz=1,Nyw=3,max_nyw_tile=8	256	1	1	64	1	3	0	-1	-1	-1	-1	1.30174e-05	# 181.24 Gflop/s, 362.48 GB/s, tuning took 0.053116 seconds at Mon Jul 11 18:33:23 2022
        8x16x4x4	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,nParity=1,vol=2048,parity=1,precision=4,order=2,Ns=2,Nc=24,TwistFlavor=1,Nxz=1,Nyw=4,max_nyw_tile=8	256	1	1	64	1	4	0	-1	-1	-1	-1	1.34144e-05	# 234.50 Gflop/s, 469.01 GB/s, tuning took 0.065942 seconds at Mon Jul 11 18:33:23 2022
        8x16x4x4	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,nParity=1,vol=2048,parity=1,precision=4,order=2,Ns=2,Nc=24,TwistFlavor=1,Nxz=1,Nyw=5,max_nyw_tile=8	256	1	1	64	1	5	0	-1	-1	-1	-1	1.37801e-05	# 285.35 Gflop/s, 570.70 GB/s, tuning took 0.076828 seconds at Mon Jul 11 18:33:23 2022
        8x16x4x4	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,nParity=1,vol=2048,parity=1,precision=4,order=2,Ns=2,Nc=24,TwistFlavor=1,Nxz=1,Nyw=6,max_nyw_tile=8	256	1	2	64	1	3	0	-1	-1	-1	-1	1.39849e-05	# 337.41 Gflop/s, 674.81 GB/s, tuning took 0.087806 seconds at Mon Jul 11 18:33:23 2022
        8x16x4x4	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,nParity=1,vol=2048,parity=1,precision=4,order=2,Ns=2,Nc=24,TwistFlavor=1,Nxz=1,Nyw=7,max_nyw_tile=8	256	1	2	64	1	4	0	-1	-1	-1	-1	1.42456e-05	# 386.44 Gflop/s, 772.87 GB/s, tuning took 0.099022 seconds at Mon Jul 11 18:33:24 2022
        8x16x4x4	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,nParity=1,vol=2048,parity=1,precision=4,order=2,Ns=2,Nc=24,TwistFlavor=1,Nxz=1,Nyw=8,max_nyw_tile=8	128	1	2	64	1	4	0	-1	-1	-1	-1	1.46773e-05	# 428.65 Gflop/s, 857.30 GB/s, tuning took 0.110498 seconds at Mon Jul 11 18:33:24 2022
        8x16x4x4	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,nParity=1,vol=2048,parity=1,precision=4,order=2,Ns=2,Nc=24,TwistFlavor=1,Nxz=2,Nyw=1,max_nyw_tile=8	256	1	1	64	1	1	0	-1	-1	-1	-1	1.33413e-05	# 117.89 Gflop/s, 176.84 GB/s, tuning took 0.026369 seconds at Mon Jul 11 18:33:04 2022
        8x16x4x4	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,nParity=1,vol=2048,parity=1,precision=4,order=2,Ns=2,Nc=24,TwistFlavor=1,Nxz=2,Nyw=2,max_nyw_tile=8	256	1	1	50	1	2	0	-1	-1	-1	-1	1.41854e-05	# 221.76 Gflop/s, 332.64 GB/s, tuning took 0.041655 seconds at Mon Jul 11 18:33:04 2022
        8x16x4x4	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,nParity=1,vol=2048,parity=1,precision=4,order=2,Ns=2,Nc=24,TwistFlavor=1,Nxz=2,Nyw=2,max_nyw_tile=8,norm	256	1	1	50	1	2	0	-1	-1	-1	-1	1.39264e-05	# 225.88 Gflop/s, 338.82 GB/s, tuning took 0.041289 seconds at Mon Jul 11 18:33:04 2022
        8x16x4x4	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,nParity=1,vol=2048,parity=1,precision=4,order=2,Ns=2,Nc=24,TwistFlavor=1,Nxz=2,Nyw=4,max_nyw_tile=8	256	1	1	54	1	4	0	-1	-1	-1	-1	1.4752e-05	# 426.48 Gflop/s, 639.72 GB/s, tuning took 0.068315 seconds at Mon Jul 11 18:33:04 2022
        8x16x4x4	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,nParity=1,vol=2048,parity=1,precision=4,order=2,Ns=2,Nc=24,TwistFlavor=1,Nxz=3,Nyw=4,max_nyw_tile=8	256	1	1	54	1	4	0	-1	-1	-1	-1	1.62304e-05	# 581.45 Gflop/s, 775.27 GB/s, tuning took 0.087582 seconds at Mon Jul 11 18:33:04 2022
        8x16x4x4	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,nParity=1,vol=2048,parity=1,precision=4,order=2,Ns=2,Nc=24,TwistFlavor=1,Nxz=4,Nyw=2,max_nyw_tile=8	512	1	1	32	1	2	0	-1	-1	-1	-1	1.5839e-05	# 397.21 Gflop/s, 496.52 GB/s, tuning took 0.052560 seconds at Mon Jul 11 18:33:04 2022
        8x16x4x4	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,nParity=1,vol=2048,parity=1,precision=4,order=2,Ns=2,Nc=24,TwistFlavor=1,Nxz=4,Nyw=3,max_nyw_tile=8	256	1	1	64	1	3	0	-1	-1	-1	-1	1.63157e-05	# 578.41 Gflop/s, 723.01 GB/s, tuning took 0.070205 seconds at Mon Jul 11 18:33:04 2022
        8x16x4x4	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,nParity=1,vol=2048,parity=1,precision=4,order=2,Ns=2,Nc=24,TwistFlavor=1,Nxz=4,Nyw=5,max_nyw_tile=8	256	1	1	64	1	5	0	-1	-1	-1	-1	1.79103e-05	# 878.19 Gflop/s, 1097.73 GB/s, tuning took 0.106566 seconds at Mon Jul 11 18:33:04 2022
        8x16x4x4	N4quda9GhostPackIfsL16QudaFieldOrder_s2ELi2ELi24EEE	GPU-offline,vol=2048,parity=1,precision=4,order=2,Ns=2,Nc=24,TwistFlavor=1,halo_prec=2,comm=0011,topo=1148,order=0123,dest=00001111,nFace=1,spins_per_thread=2,colors_per_thread=2,shmem=0	28	12	1	74	1	1	4608	-1	-1	-1	-1	5.53691e-06	# 0.00 Gflop/s, 213.05 GB/s, tuning took 0.009830 seconds at Mon Jul 11 18:32:04 2022
        8x16x4x4	N4quda9GhostPackIfsL16QudaFieldOrder_s2ELi2ELi24EEE	GPU-offline,vol=2048,parity=1,precision=4,order=2,Ns=2,Nc=24,TwistFlavor=1,halo_prec=2,comm=0011,topo=1148,order=0123,dest=00002222,nFace=1,spins_per_thread=2,colors_per_thread=2,shmem=0	32	12	1	64	1	1	4608	-1	-1	-1	-1	2.11399e-05	# 0.00 Gflop/s, 55.80 GB/s, tuning took 0.016863 seconds at Mon Jul 11 18:32:05 2022
8x16x4x4,4x4x2x2	N4quda14RestrictLaunchIfsLi2ELi24ELi2ELi32EEE	GPU-offline,vol=2048,parity=1,precision=4,order=2,Ns=2,Nc=24,TwistFlavor=1,vol=64,parity=2,precision=4,order=2,Ns=2,Nc=32,TwistFlavor=1	64	1	2	64	1	8	0	2	-1	-1	-1	1.52235e-05	# 1653.09 Gflop/s, 881.43 GB/s, tuning took 0.151001 seconds at Mon Jul 11 18:33:03 2022
 bytes=100663296	cudaMemcpyDefault	copy,color_spinor_field.cpp,498	32	1	1	1	1	1	0	-1	-1	-1	-1	0.00767795	# 0.00 Gflop/s, 13.11 GB/s, tuning took 0.055095 seconds at Mon Jul 11 18:25:02 2022
 bytes=100663296	cudaMemcpyDefault	copy,color_spinor_field.cpp,543	32	1	1	1	1	1	0	-1	-1	-1	-1	0.01048	# 0.00 Gflop/s, 9.61 GB/s, tuning took 0.073497 seconds at Mon Jul 11 18:26:40 2022
 bytes=100663296	cudaMemsetAsync	copy,color_spinor_field.cpp,505	32	1	1	1	1	1	0	-1	-1	-1	-1	6.82667e-05	# 0.00 Gflop/s, 1474.56 GB/s, tuning took 0.001385 seconds at Mon Jul 11 18:25:02 2022
