profile	1.1.0	1.1.0-bbf27d48a-sm_80	cpu_arch=x86_64,gpu_arch=sm_80,cuda_version=11.5.50	# Last updated Fri Jul 29 21:33:24 2022

  total time	     percent	cum. percent	       calls	 time / call	          volume	name	aux	comment
    0.115056	  0.00733156	     98.5789	         954	 0.000120604	     32x64x16x16	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,nParity=1,vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1,Nxz=1,Nyw=2,max_nyw_tile=8	# 834.66 Gflop/s, 1669.31 GB/s, tuning took 0.551493 seconds at Mon Jul 11 18:33:24 2022
    0.114971	  0.00732615	     98.5862	         956	 0.000120263	     32x64x16x16	N4quda4blas11multicaxpy_IfEE	GPU-offline,vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1,Nxz=1,Nyw=1	# 418.51 Gflop/s, 1255.54 GB/s, tuning took 0.025499 seconds at Mon Jul 11 18:33:23 2022
    0.114169	  0.00727501	     98.5935	          80	  0.00142711	   32x64x16x16x2	N4quda4blas16multi_axpyBzpcx_IdEE	GPU-offline,vol=1048576,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=2,vol=1048576,parity=1,precision=8,order=2,Ns=4,Nc=3,TwistFlavor=2,Nxz=1,Nyw=3	# 264.51 Gflop/s, 1481.26 GB/s, tuning took 0.160846 seconds at Tue Jul 12 12:24:17 2022
    0.112749	  0.00718452	     98.6007	        8182	 1.37801e-05	        8x16x4x4	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,nParity=1,vol=2048,parity=1,precision=4,order=2,Ns=2,Nc=24,TwistFlavor=1,Nxz=1,Nyw=5,max_nyw_tile=8	# 285.35 Gflop/s, 570.70 GB/s, tuning took 0.076828 seconds at Mon Jul 11 18:33:23 2022
    0.110082	  0.00701457	     98.6077	        1683	  6.5408e-05	         4718592	N4quda15TransformReduceINS_7maximumIfEENS_7complexIiEEjNS_8abs_max_IfiEENS_8identityEEE	GPU-offline,batch_size=2	# 0.00 Gflop/s, 1154.25 GB/s, tuning took 0.355942 seconds at Mon Jul 11 18:29:20 2022
    0.109207	  0.00695882	     98.6147	         956	 0.000114233	     32x64x16x16	N4quda15CopyColorSpinorILi4ELi3ENS_11colorspinor11FloatNOrderIfLi4ELi3ELi4ELb0ELb0EEENS2_IdLi4ELi3ELi2ELb0ELb0EEESt5tupleIJRNS_16ColorSpinorFieldERKS6_19QudaFieldLocation_sPfPKdEEEE	GPU-offline,vol=524288,parity=1,precision=8,order=2,Ns=4,Nc=3,TwistFlavor=1vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1,PreserveBasis	# 0.00 Gflop/s, 1321.82 GB/s, tuning took 0.023463 seconds at Mon Jul 11 18:32:50 2022
    0.107661	  0.00686031	     98.6215	         325	 0.000331264	     64x64x16x16	N4quda9CopyGaugeINS_12CopyGaugeArgIsfLi18ELb0ENS_5gauge11FloatNOrderIsLi18ELi2ELi18EL20QudaStaggeredPhase_s0ELb1EL19QudaGhostExchange_sn2147483648ELb0EEENS3_IfLi18ELi2ELi18ELS4_0ELb1ELS5_n2147483648ELb0EEEEEEE	GPU-offline,vol=1048576stride=557056precision=4geometry=4Nc=3,vol=1048576stride=557056precision=2geometry=4Nc=3	# 0.00 Gflop/s, 1452.91 GB/s, tuning took 0.650857 seconds at Mon Jul 11 18:22:40 2022
    0.102767	  0.00654844	     98.6281	         361	 0.000284672	     64x64x20x20	N4quda14ExtractGhostExINS_5gauge11FloatNOrderIdLi18ELi2ELi18EL20QudaStaggeredPhase_s0ELb1EL19QudaGhostExchange_sn2147483648ELb0EEEEE	GPU-offline,vol=1638400stride=819200precision=8geometry=4Nc=3r=0022,inject,dim3	# 0.00 Gflop/s, 663.02 GB/s, tuning took 0.508235 seconds at Mon Jul 11 18:37:02 2022
    0.101565	  0.00647189	     98.6346	         361	 0.000281344	     64x64x20x20	N4quda14ExtractGhostExINS_5gauge11FloatNOrderIdLi18ELi2ELi18EL20QudaStaggeredPhase_s0ELb1EL19QudaGhostExchange_sn2147483648ELb0EEEEE	GPU-offline,vol=1638400stride=819200precision=8geometry=4Nc=3r=0022,extract,dim3	# 0.00 Gflop/s, 670.86 GB/s, tuning took 0.500699 seconds at Mon Jul 11 18:37:02 2022
    0.101408	  0.00646186	      98.641	         334	 0.000303616	   32x64x16x16x2	N4quda15CopyColorSpinorILi4ELi3ENS_11colorspinor11FloatNOrderIdLi4ELi3ELi2ELb0ELb0EEENS1_21SpaceSpinorColorOrderIdLi4ELi3EEESt5tupleIJRNS_16ColorSpinorFieldERKS7_19QudaFieldLocation_sPdPKdEEEE	GPU-offline,vol=1048576,parity=1,precision=8,order=9,Ns=4,Nc=3,TwistFlavor=2vol=1048576,parity=1,precision=8,order=2,Ns=4,Nc=3,TwistFlavor=2,NonRelBasis	# 0.00 Gflop/s, 1326.19 GB/s, tuning took 0.045417 seconds at Mon Jul 11 18:22:57 2022
    0.100146	  0.00638145	     98.6474	        7161	 1.39849e-05	        8x16x4x4	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,nParity=1,vol=2048,parity=1,precision=4,order=2,Ns=2,Nc=24,TwistFlavor=1,Nxz=1,Nyw=6,max_nyw_tile=8	# 337.41 Gflop/s, 674.81 GB/s, tuning took 0.087806 seconds at Mon Jul 11 18:33:23 2022
     0.10002	  0.00637346	     98.6538	         187	 0.000534869	       16x16x4x4	N4quda13CalculateYhatIL19QudaFieldLocation_s2EfNS_5gauge10FieldOrderIfLi48ELi1EL21QudaGaugeFieldOrder_s13ELb1EsEES5_NS3_IfLi48ELi1ELS4_13ELb1EfEELi48ELi4ELi2ELb1ELb1EEE	GPU-offline,vol=4096stride=3072precision=2geometry=8Nc=48,GPU-device,comm=0011,mma,compute_max	# 53919.78 Gflop/s, 33876.30 GB/s, tuning took 0.003800 seconds at Mon Jul 11 18:31:58 2022
   0.0971549	  0.00619086	       98.66	        1870	 5.19545e-05	  bytes=75497472	cudaMemset	zero,cuda_gauge_field.cpp,729	# 0.00 Gflop/s, 1453.15 GB/s, tuning took 0.002531 seconds at Mon Jul 11 18:29:00 2022
   0.0953671	  0.00607694	      98.666	       12737	 7.48741e-06	        8x16x4x4	N4quda4blas11multicaxpy_IfEE	GPU-offline,vol=2048,parity=1,precision=4,order=2,Ns=2,Nc=24,TwistFlavor=1,Nxz=1,Nyw=1	# 105.03 Gflop/s, 315.10 GB/s, tuning took 0.010008 seconds at Mon Jul 11 18:32:08 2022
   0.0928616	  0.00591728	      98.672	         744	 0.000124814	     64x64x16x16	N4quda15CopyColorSpinorILi4ELi3ENS_11colorspinor11FloatNOrderIfLi4ELi3ELi4ELb0ELb0EEENS2_IsLi4ELi3ELi8ELb0ELb0EEESt5tupleIJRNS_16ColorSpinorFieldERKS6_19QudaFieldLocation_sPfPKsEEEE	GPU-offline,vol=1048576,parity=2,precision=2,order=8,Ns=4,Nc=3,TwistFlavor=1vol=1048576,parity=2,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1,NonRelBasis	# 0.00 Gflop/s, 1243.36 GB/s, tuning took 0.037103 seconds at Mon Jul 11 18:26:52 2022
   0.0926647	  0.00590474	     98.6779	        3101	 2.98822e-05	     32x64x16x16	N4quda27TwistedCloverPreconditionedINS_16TwistedCloverArgIfLi3ELi4EL21QudaReconstructType_s18EEEEE	policy_kernel=exterior_t,commDim=0011,dagger,parity=1	# 1605.38 Gflop/s, 1315.89 GB/s, tuning took 0.057814 seconds at Mon Jul 11 18:27:21 2022
   0.0925084	  0.00589478	     98.6838	         361	 0.000256256	     64x64x20x20	N4quda14ExtractGhostExINS_5gauge11FloatNOrderIdLi18ELi2ELi18EL20QudaStaggeredPhase_s0ELb1EL19QudaGhostExchange_sn2147483648ELb0EEEEE	GPU-offline,vol=1638400stride=819200precision=8geometry=4Nc=3r=0022,inject,dim2	# 0.00 Gflop/s, 589.23 GB/s, tuning took 0.434230 seconds at Mon Jul 11 18:37:01 2022
    0.092416	  0.00588889	     98.6897	         722	    0.000128	 bytes=188743680	cudaMemsetAsync	exchangeExtendedGhost,cuda_gauge_field.cpp,400	# 0.00 Gflop/s, 1474.56 GB/s, tuning took 0.001611 seconds at Mon Jul 11 18:37:00 2022
   0.0917986	  0.00584955	     98.6955	        3101	 2.96029e-05	     32x64x16x16	N4quda27TwistedCloverPreconditionedINS_16TwistedCloverArgIfLi3ELi4EL21QudaReconstructType_s18EEEEE	policy_kernel=exterior_z,commDim=0011,dagger,parity=1	# 1620.53 Gflop/s, 1328.30 GB/s, tuning took 0.058887 seconds at Mon Jul 11 18:27:21 2022
    0.091307	  0.00581822	     98.7013	         361	 0.000252928	     64x64x20x20	N4quda14ExtractGhostExINS_5gauge11FloatNOrderIdLi18ELi2ELi18EL20QudaStaggeredPhase_s0ELb1EL19QudaGhostExchange_sn2147483648ELb0EEEEE	GPU-offline,vol=1638400stride=819200precision=8geometry=4Nc=3r=0022,extract,dim2	# 0.00 Gflop/s, 596.99 GB/s, tuning took 0.429091 seconds at Mon Jul 11 18:37:01 2022
   0.0899151	  0.00572953	      98.707	         768	 0.000117077	     64x64x16x16	N4quda15CopyColorSpinorILi4ELi3ENS_11colorspinor11FloatNOrderIsLi4ELi3ELi8ELb0ELb0EEENS2_IfLi4ELi3ELi4ELb0ELb0EEESt5tupleIJRNS_16ColorSpinorFieldERKS6_19QudaFieldLocation_sPsPKfEEEE	GPU-offline,vol=1048576,parity=2,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1vol=1048576,parity=2,precision=2,order=8,Ns=4,Nc=3,TwistFlavor=1,RelBasis	# 0.00 Gflop/s, 1325.53 GB/s, tuning took 0.029834 seconds at Mon Jul 11 18:26:51 2022
   0.0896471	  0.00571245	     98.7128	        8696	  1.0309e-05	        8x16x4x4	N4quda4blas5Norm2IdfEE	GPU-offline,nParity=1,vol=2048,parity=1,precision=4,order=2,Ns=2,Nc=24,TwistFlavor=1	# 38.14 Gflop/s, 76.29 GB/s, tuning took 0.069285 seconds at Mon Jul 11 18:32:06 2022
    0.088276	  0.00562508	     98.7184	         187	 0.000472064	       16x16x4x4	N4quda9CopyGaugeINS_12CopyGaugeArgIffLi4608ELb1ENS_5gauge10FieldOrderIfLi48ELi1EL21QudaGaugeFieldOrder_s13ELb1EfEENS3_IfLi48ELi1ELS4_2ELb1EsEEEEEE	GPU-offline,vol=4096stride=2048precision=2geometry=1Nc=48,vol=4096stride=2048precision=4geometry=1Nc=48,fine-grained	# 0.00 Gflop/s, 239.90 GB/s, tuning took 1.486465 seconds at Mon Jul 11 18:31:40 2022
   0.0865533	  0.00551531	     98.7239	         376	 0.000230195	     32x64x16x16	N4quda4blas11multicaxpy_IdEE	GPU-offline,vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1,vol=524288,parity=1,precision=8,order=2,Ns=4,Nc=3,TwistFlavor=1,Nxz=2,Nyw=1	# 437.30 Gflop/s, 1311.89 GB/s, tuning took 0.029428 seconds at Mon Jul 11 18:35:46 2022
   0.0859269	  0.00547539	     98.7294	        1011	  8.4992e-05	   32x64x16x16x2	N4quda15CopyColorSpinorILi4ELi3ENS_11colorspinor11FloatNOrderIsLi4ELi3ELi8ELb0ELb0EEES3_St5tupleIJRNS_16ColorSpinorFieldERKS5_19QudaFieldLocation_sPsPKsEEEE	GPU-offline,vol=1048576,parity=1,precision=2,order=8,Ns=4,Nc=3,TwistFlavor=2vol=1048576,parity=1,precision=2,order=8,Ns=4,Nc=3,TwistFlavor=2,PreserveBasis	# 0.00 Gflop/s, 1283.08 GB/s, tuning took 0.020001 seconds at Mon Jul 11 18:24:56 2022
    0.085052	  0.00541965	     98.7348	         647	 0.000131456	     64x64x18x18	N4quda14ExtractGhostExINS_5gauge11FloatNOrderIdLi18ELi2ELi18EL20QudaStaggeredPhase_s0ELb1EL19QudaGhostExchange_sn2147483648ELb0EEEEE	GPU-offline,vol=1327104stride=663552precision=8geometry=4Nc=3r=0011,inject,dim3	# 0.00 Gflop/s, 646.11 GB/s, tuning took 0.239647 seconds at Mon Jul 11 18:22:42 2022
   0.0840223	  0.00535403	     98.7401	         324	 0.000259328	     64x64x16x16	N4quda10CopyCloverINS_6clover11FloatNOrderIsLi72ELi8ELb0ELb1ELb0EEENS2_IfLi72ELi4ELb0ELb1ELb0EEEsfEE	GPU-offline,vol=1048576precision=4Nc=3	# 0.00 Gflop/s, 1358.59 GB/s, tuning took 0.299325 seconds at Mon Jul 11 18:22:57 2022
   0.0839754	  0.00535104	     98.7455	         647	 0.000129792	     64x64x18x18	N4quda14ExtractGhostExINS_5gauge11FloatNOrderIdLi18ELi2ELi18EL20QudaStaggeredPhase_s0ELb1EL19QudaGhostExchange_sn2147483648ELb0EEEEE	GPU-offline,vol=1327104stride=663552precision=8geometry=4Nc=3r=0011,extract,dim3	# 0.00 Gflop/s, 654.39 GB/s, tuning took 0.236582 seconds at Mon Jul 11 18:22:42 2022
   0.0828667	  0.00528039	     98.7508	        5817	 1.42456e-05	        8x16x4x4	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,nParity=1,vol=2048,parity=1,precision=4,order=2,Ns=2,Nc=24,TwistFlavor=1,Nxz=1,Nyw=7,max_nyw_tile=8	# 386.44 Gflop/s, 772.87 GB/s, tuning took 0.099022 seconds at Mon Jul 11 18:33:24 2022
   0.0819118	  0.00521955	      98.756	         198	 0.000413696	     32x64x16x16	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,nParity=1,vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1,Nxz=1,Nyw=10,max_nyw_tile=8	# 1216.63 Gflop/s, 2433.27 GB/s, tuning took 2.679624 seconds at Mon Jul 11 18:33:41 2022
   0.0818234	  0.00521391	     98.7612	         956	 8.55893e-05	     32x64x16x16	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,nParity=1,vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1,Nxz=1,Nyw=1,max_nyw_tile=8	# 588.06 Gflop/s, 1176.12 GB/s, tuning took 0.279229 seconds at Mon Jul 11 18:33:23 2022
   0.0814001	  0.00518694	     98.7664	         361	 0.000225485	 bytes=335544320	cudaMemset	cudaGaugeField,cuda_gauge_field.cpp,54	# 0.00 Gflop/s, 1488.10 GB/s, tuning took 0.002079 seconds at Mon Jul 11 18:36:59 2022
   0.0791843	  0.00504574	     98.7714	         215	 0.000368299	     32x64x16x16	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,nParity=1,vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1,Nxz=1,Nyw=9,max_nyw_tile=8	# 1229.94 Gflop/s, 2459.88 GB/s, tuning took 2.577496 seconds at Mon Jul 11 18:33:39 2022
   0.0768533	  0.00489721	     98.7763	         647	 0.000118784	     64x64x18x18	N4quda14ExtractGhostExINS_5gauge11FloatNOrderIdLi18ELi2ELi18EL20QudaStaggeredPhase_s0ELb1EL19QudaGhostExchange_sn2147483648ELb0EEEEE	GPU-offline,vol=1327104stride=663552precision=8geometry=4Nc=3r=0011,inject,dim2	# 0.00 Gflop/s, 635.59 GB/s, tuning took 0.218339 seconds at Mon Jul 11 18:22:42 2022
   0.0768062	   0.0048942	     98.7812	         926	  8.2944e-05	     32x64x16x16	N4quda4blas5Norm2IddEE	GPU-offline,nParity=1,vol=524288,parity=1,precision=8,order=2,Ns=4,Nc=3,TwistFlavor=1	# 303.41 Gflop/s, 1213.63 GB/s, tuning took 0.983152 seconds at Mon Jul 11 18:25:03 2022
   0.0761907	  0.00485499	     98.7861	         647	  0.00011776	     64x64x18x18	N4quda14ExtractGhostExINS_5gauge11FloatNOrderIdLi18ELi2ELi18EL20QudaStaggeredPhase_s0ELb1EL19QudaGhostExchange_sn2147483648ELb0EEEEE	GPU-offline,vol=1327104stride=663552precision=8geometry=4Nc=3r=0011,extract,dim2	# 0.00 Gflop/s, 641.11 GB/s, tuning took 0.218036 seconds at Mon Jul 11 18:22:41 2022
   0.0754124	  0.00480539	     98.7909	         165	 0.000457045	     32x64x16x16	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,nParity=1,vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1,Nxz=1,Nyw=11,max_nyw_tile=8	# 1211.36 Gflop/s, 2422.73 GB/s, tuning took 2.794645 seconds at Mon Jul 11 18:33:44 2022
   0.0748267	  0.00476807	     98.7957	        1294	 5.78259e-05	  bytes=84934656	cudaMemsetAsync	exchangeExtendedGhost,cuda_gauge_field.cpp,400	# 0.00 Gflop/s, 1468.80 GB/s, tuning took 0.001298 seconds at Mon Jul 11 18:22:41 2022
   0.0724035	  0.00461366	     98.8003	         463	 0.000156379	     32x64x16x16	N4quda15CopyColorSpinorILi4ELi3ENS_11colorspinor11FloatNOrderIdLi4ELi3ELi2ELb0ELb0EEENS1_21SpaceSpinorColorOrderIdLi4ELi3EEESt5tupleIJRNS_16ColorSpinorFieldERKS7_19QudaFieldLocation_sPdPKdEEEE	GPU-offline,vol=524288,parity=1,precision=8,order=9,Ns=4,Nc=3,TwistFlavor=1vol=524288,parity=1,precision=8,order=2,Ns=4,Nc=3,TwistFlavor=1,NonRelBasis	# 0.00 Gflop/s, 1287.42 GB/s, tuning took 0.028460 seconds at Mon Jul 11 18:25:02 2022
   0.0708459	  0.00451441	     98.8048	         463	 0.000153015	     32x64x16x16	N4quda15CopyColorSpinorILi4ELi3ENS_11colorspinor21SpaceSpinorColorOrderIdLi4ELi3EEENS1_11FloatNOrderIdLi4ELi3ELi2ELb0ELb0EEESt5tupleIJRNS_16ColorSpinorFieldERKS7_19QudaFieldLocation_sPdPKdEEEE	GPU-offline,vol=524288,parity=1,precision=8,order=2,Ns=4,Nc=3,TwistFlavor=1vol=524288,parity=1,precision=8,order=9,Ns=4,Nc=3,TwistFlavor=1,RelBasis	# 0.00 Gflop/s, 1315.73 GB/s, tuning took 0.024227 seconds at Mon Jul 11 18:26:40 2022
   0.0708459	  0.00451441	     98.8093	         463	 0.000153015	     32x64x16x16	N4quda15CopyColorSpinorILi4ELi3ENS_11colorspinor11FloatNOrderIdLi4ELi3ELi2ELb0ELb0EEES3_St5tupleIJRNS_16ColorSpinorFieldERKS5_19QudaFieldLocation_sPdPKdEEEE	GPU-offline,vol=524288,parity=1,precision=8,order=2,Ns=4,Nc=3,TwistFlavor=1vol=524288,parity=1,precision=8,order=2,Ns=4,Nc=3,TwistFlavor=1,PreserveBasis	# 0.00 Gflop/s, 1315.73 GB/s, tuning took 0.027885 seconds at Mon Jul 11 18:25:03 2022
   0.0692029	  0.00440972	     98.8137	        5006	  1.3824e-05	     32x64x16x16	N4quda4PackIdLi3ELb1EEE	policy_kernel,vol=524288,parity=1,precision=8,order=2,Ns=4,Nc=3,TwistFlavor=1,comm=0011,topo=1148,order=0123,dagger,nFace=1,device-device	# 113.78 Gflop/s, 2730.67 GB/s, tuning took 0.888599 seconds at Mon Jul 11 18:25:35 2022
   0.0632341	  0.00402937	     98.8177	         744	  8.4992e-05	     64x64x16x16	N4quda4blas3ax_IfEE	GPU-offline,vol=1048576,parity=2,precision=2,order=8,Ns=4,Nc=3,TwistFlavor=1	# 296.10 Gflop/s, 1283.08 GB/s, tuning took 0.024448 seconds at Mon Jul 11 18:28:09 2022
   0.0622974	  0.00396968	     98.8217	         187	 0.000333141	       16x16x4x4	N4quda10CalculateYILb1EL19QudaFieldLocation_s2ENS_13CalculateYArgILb1EfLi2ELi2ELi24ELi32ENS_5gauge10FieldOrderIfLi64ELi2EL21QudaGaugeFieldOrder_s13ELb1EsEENS4_IfLi64ELi2ELS5_13ELb1EiEENS4_IfLi48ELi2ELS5_13ELb1EsEENS_11colorspinor12FieldOrderCBIfLi2ELi24ELi32EL16QudaFieldOrder_s9EssLb0ELb0EEENSA_IfLi4ELi24ELi32ELSB_9EssLb0ELb0EEESC_S8_EEEE	GPU-offline,vol=4096,parity=2,precision=2,order=9,Ns=2,Nc=768,TwistFlavor=1,comm=0011,computeVUV,MMA,dim=3,dir=fwd,nFace=1,bidirectional,GPU-device,coarse_vol=4x4x2x2	# 9669.25 Gflop/s, 7277.11 GB/s, tuning took 0.010199 seconds at Mon Jul 11 18:32:48 2022
   0.0615634	  0.00392291	     98.8256	         187	 0.000329216	       16x16x4x4	N4quda10CalculateYILb1EL19QudaFieldLocation_s2ENS_13CalculateYArgILb1EfLi2ELi2ELi24ELi32ENS_5gauge10FieldOrderIfLi64ELi2EL21QudaGaugeFieldOrder_s13ELb1EsEENS4_IfLi64ELi2ELS5_13ELb1EiEENS4_IfLi48ELi2ELS5_13ELb1EsEENS_11colorspinor12FieldOrderCBIfLi2ELi24ELi32EL16QudaFieldOrder_s9EssLb0ELb0EEENSA_IfLi4ELi24ELi32ELSB_9EssLb0ELb0EEESC_S8_EEEE	GPU-offline,vol=4096,parity=2,precision=2,order=9,Ns=2,Nc=768,TwistFlavor=1,comm=0011,computeVUV,MMA,dim=1,dir=fwd,nFace=1,bidirectional,GPU-device,coarse_vol=4x4x2x2	# 9784.54 Gflop/s, 7363.88 GB/s, tuning took 0.011748 seconds at Mon Jul 11 18:32:48 2022
   0.0614173	   0.0039136	     98.8296	         744	 8.25501e-05	     32x64x16x16	N4quda4blas23HeavyQuarkResidualNorm_IdfEE	GPU-offline,nParity=1,vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1	# 609.71 Gflop/s, 1219.42 GB/s, tuning took 0.562869 seconds at Mon Jul 11 18:27:55 2022
   0.0613719	  0.00391071	     98.8335	         187	 0.000328192	       16x16x4x4	N4quda10CalculateYILb1EL19QudaFieldLocation_s2ENS_13CalculateYArgILb1EfLi2ELi2ELi24ELi32ENS_5gauge10FieldOrderIfLi64ELi2EL21QudaGaugeFieldOrder_s13ELb1EsEENS4_IfLi64ELi2ELS5_13ELb1EiEENS4_IfLi48ELi2ELS5_13ELb1EsEENS_11colorspinor12FieldOrderCBIfLi2ELi24ELi32EL16QudaFieldOrder_s9EssLb0ELb0EEENSA_IfLi4ELi24ELi32ELSB_9EssLb0ELb0EEESC_S8_EEEE	GPU-offline,vol=4096,parity=2,precision=2,order=9,Ns=2,Nc=768,TwistFlavor=1,comm=0011,computeVUV,MMA,dim=2,dir=fwd,nFace=1,bidirectional,GPU-device,coarse_vol=4x4x2x2	# 9815.06 Gflop/s, 7386.86 GB/s, tuning took 0.011720 seconds at Mon Jul 11 18:32:48 2022
    0.061324	  0.00390766	     98.8374	         187	 0.000327936	       16x16x4x4	N4quda10CalculateYILb1EL19QudaFieldLocation_s2ENS_13CalculateYArgILb1EfLi2ELi2ELi24ELi32ENS_5gauge10FieldOrderIfLi64ELi2EL21QudaGaugeFieldOrder_s13ELb1EsEENS4_IfLi64ELi2ELS5_13ELb1EiEENS4_IfLi48ELi2ELS5_13ELb1EsEENS_11colorspinor12FieldOrderCBIfLi2ELi24ELi32EL16QudaFieldOrder_s9EssLb0ELb0EEENSA_IfLi4ELi24ELi32ELSB_9EssLb0ELb0EEESC_S8_EEEE	GPU-offline,vol=4096,parity=2,precision=2,order=9,Ns=2,Nc=768,TwistFlavor=1,comm=0011,computeVUV,MMA,dim=0,dir=fwd,nFace=1,bidirectional,GPU-device,coarse_vol=4x4x2x2	# 9822.73 Gflop/s, 7392.62 GB/s, tuning took 0.011760 seconds at Mon Jul 11 18:32:48 2022
   0.0582821	  0.00371382	     98.8411	         324	 0.000179883	        29360128	N4quda15TransformReduceINS_7maximumIfEEKNS_7complexIfEEmNS_8abs_max_IffEENS_8identityEEE	GPU-offline,batch_size=1	# 0.00 Gflop/s, 1305.75 GB/s, tuning took 1.810903 seconds at Mon Jul 11 18:22:57 2022
   0.0572765	  0.00364975	     98.8447	       15376	 3.72506e-06	       16x16x4x4	N4quda4blas6caxpy_IfEE	GPU-offline,vol=4096,parity=2,precision=4,order=2,Ns=2,Nc=24,TwistFlavor=1	# 422.24 Gflop/s, 1266.72 GB/s, tuning took 0.009382 seconds at Mon Jul 11 18:32:46 2022
   0.0550191	   0.0035059	     98.8482	        6202	 8.87118e-06	     32x64x16x16	N4quda4PackIfLi3ELb1EEE	policy_kernel,vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1,comm=0011,topo=1148,order=0123,dagger,nFace=1,device-device	# 177.30 Gflop/s, 2127.60 GB/s, tuning took 0.524926 seconds at Mon Jul 11 18:27:20 2022
   0.0536863	  0.00342097	     98.8517	         561	 9.56975e-05	       16x16x4x4	N4quda12ExtractGhostIsLi48ENS_5gauge10FieldOrderIfLi48ELi1EL21QudaGaugeFieldOrder_s2ELb0EsEEEE	GPU-offline,vol=4096stride=3072precision=2geometry=8Nc=48fine-grained,extract	# 0.00 Gflop/s, 493.07 GB/s, tuning took 1.106346 seconds at Mon Jul 11 18:31:41 2022
   0.0524512	  0.00334227	      98.855	        3101	 1.69143e-05	     32x64x16x16	N4quda6WilsonINS_9WilsonArgIfLi3ELi4EL21QudaReconstructType_s18EEEEE	policy_kernel=exterior_all,commDim=0011,xpay,dagger,parity=1	# 1580.83 Gflop/s, 2417.75 GB/s, tuning took 0.045226 seconds at Mon Jul 11 18:27:30 2022
   0.0524466	  0.00334198	     98.8583	         107	 0.000490155	     32x64x16x16	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,nParity=1,vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1,Nxz=1,Nyw=12,max_nyw_tile=8	# 1232.22 Gflop/s, 2464.45 GB/s, tuning took 2.894860 seconds at Mon Jul 11 18:33:47 2022
   0.0486586	   0.0031006	     98.8614	        3647	 1.33421e-05	     32x64x16x16	N4quda4PackIdLi3ELb1EEE	policy_kernel,vol=524288,parity=1,precision=8,order=2,Ns=4,Nc=3,TwistFlavor=1,comm=0011,topo=1148,order=0123,nFace=1,device-device	# 117.89 Gflop/s, 2829.29 GB/s, tuning took 0.884742 seconds at Mon Jul 11 18:26:06 2022
   0.0478241	  0.00304743	     98.8645	         187	 0.000255744	       16x16x4x4	N4quda10CalculateYILb1EL19QudaFieldLocation_s2ENS_13CalculateYArgILb1EfLi2ELi2ELi24ELi32ENS_5gauge10FieldOrderIfLi64ELi2EL21QudaGaugeFieldOrder_s13ELb1EsEENS4_IfLi64ELi2ELS5_13ELb1EiEENS4_IfLi48ELi2ELS5_13ELb1EsEENS_11colorspinor12FieldOrderCBIfLi2ELi24ELi32EL16QudaFieldOrder_s9EssLb0ELb0EEENSA_IfLi4ELi24ELi32ELSB_9EssLb0ELb0EEESC_S8_EEEE	GPU-offline,vol=4096,parity=2,precision=2,order=9,Ns=2,Nc=768,TwistFlavor=1,comm=0011,computeVUV,MMA,dim=3,dir=back,nFace=1,bidirectional,GPU-device,coarse_vol=4x4x2x2	# 12595.51 Gflop/s, 9479.43 GB/s, tuning took 0.009200 seconds at Mon Jul 11 18:32:48 2022
